id,gdp,computers_mathematics_statistics,business,before_hs,non_tech_busi,hs,housing,job,graduate,engineering,bachelor_degree,stock
WI1308,280572,34140,169111,217244,455671,1583850,171768.3007,11,278814,55368,532787,1667.165
WA1009,363124,79177,223159,307411,712785,2044349,246404.6154,80,473052,130296,816734,1164.608182
WA1008,363124,79177,223159,307411,712785,2044349,248075,52,473052,130296,816734,1114.039545
VA1408,462735,40361,154937,254085,448210,1427178,252198.2456,1092,306080,59813,485501,2173.679524
VA1409,462735,40361,154937,254085,448210,1427178,252484.6491,697,306080,59813,485501,2236.772857
VT1410,29975,2267,8142,12545,38213,83346,201610.5769,4,21879,3768,35447,2128.036957
VT1411,29975,2267,8142,12545,38213,83346,200934.6154,4,21879,3768,35447,2316.798947
VT1412,29975,2267,8142,12545,38213,83346,200630.7692,5,21879,3768,35447,2376.958182
WA1001,353006,79177,223159,307411,712785,2044349,264812.8099,56,473052,130296,816734,1124.700952
VA1403,452460,40361,154937,254085,448210,1427178,250237.7193,968,306080,59813,485501,2017.77381
WA1003,353006,79177,223159,307411,712785,2044349,262850.8264,64,473052,130296,816734,1160.425217
WA1002,353006,79177,223159,307411,712785,2044349,263980.9917,55,473052,130296,816734,1080.5695
WA1005,359295,79177,223159,307411,712785,2044349,261183.8843,57,473052,130296,816734,1142.60619
WA1004,359295,79177,223159,307411,712785,2044349,262185.124,58,473052,130296,816734,1216.535455
WA1007,363124,79177,223159,307411,712785,2044349,257819.8347,57,473052,130296,816734,1117.108636
WA1006,359295,79177,223159,307411,712785,2044349,259526.8595,58,473052,130296,816734,1120.118636
TX1504,1638884,213579,995214,2294561,1953257,7404745,172465.8354,492,1400386,411982,2682327,2388.331905
NV1210,124335,15970,101255,239005,208045,1091503,211600,7,139333,28986,270858,1351.608696
NV1211,124335,15970,101255,239005,208045,1091503,213896.2963,7,139333,28986,270858,1324.842727
NV1212,124335,15970,101255,239005,208045,1091503,216137.037,4,139333,28986,270858,1390.435238
TX1505,1638884,213579,995214,2294561,1953257,7404745,173767.3317,444,1400386,411982,2682327,2407.9505
MA1304,436287,87970,322650,375806,936712,2060255,321287.1257,145,746037,155584,951027,1498.702273
MA1305,436287,87970,322650,375806,936712,2060255,323432.6347,167,746037,155584,951027,1565.588696
MA1306,436287,87970,322650,375806,936712,2060255,325482.0359,139,746037,155584,951027,1559.56
MA1307,445975,87970,322650,375806,936712,2060255,327525.1497,137,746037,155584,951027,1614.018696
MA1301,434796,87970,322650,375806,936712,2060255,315538.024,147,746037,155584,951027,1463.609565
MA1302,434796,87970,322650,375806,936712,2060255,316889.2216,151,746037,155584,951027,1492.3655
MA1303,434796,87970,322650,375806,936712,2060255,318988.9222,183,746037,155584,951027,1513.297619
OR1312,200874,32234,126887,218533,463157,1395790,203321.1765,38,289706,58249,486655,1853.153636
DE1307,60767,1741,10366,17740,26182,101897,183711.5385,0,19116,2699,28117,1614.018696
MS1410,105102,7264,49573,123203,113598,494474,104783.3333,1,85801,10534,131583,2128.036957
IA1112,153398,16173,88518,114251,225315,822850,130814.2857,1,134345,25011,266296,1302.571364
WV1208,70763,5281,32716,74249,88304,438570,83250,32,64038,10367,97728,1400.080435
TX1501,1636077,213579,995214,2294561,1953257,7404745,169436.6584,501,1400386,411982,2682327,2305.4725
NE1002,89468,11818,68725,79248,157845,532408,120711.7647,0,97195,13623,190735,1080.5695
NE1003,89468,11818,68725,79248,157845,532408,120288.2353,0,97195,13623,190735,1160.425217
UT1004,115867,24124,94286,121092,269397,894080,223650.6329,0,158699,33316,319181,1216.535455
NE1001,89468,11818,68725,79248,157845,532408,120311.7647,0,97195,13623,190735,1124.700952
UT1002,115940,24124,94286,121092,269397,894080,226212.6582,0,158699,33316,319181,1080.5695
UT1003,115940,24124,94286,121092,269397,894080,225540.5063,0,158699,33316,319181,1160.425217
NE1004,91729,11818,68725,79248,157845,532408,119923.5294,0,97195,13623,190735,1216.535455
UT1001,115940,24124,94286,121092,269397,894080,232098.7342,0,158699,33316,319181,1124.700952
NE1008,93223,11818,68725,79248,157845,532408,126490,0,97195,13623,190735,1114.039545
NE1009,93223,11818,68725,79248,157845,532408,126365,0,97195,13623,190735,1164.608182
MI1410,455337,61090,314895,461959,718573,2893513,133951.1435,9,562171,152256,853007,2128.036957
MI1411,455337,61090,314895,461959,718573,2893513,134298.3368,31,562171,152256,853007,2316.798947
UT1008,118203,24124,94286,121092,269397,894080,216121.519,0,158699,33316,319181,1114.039545
UT1009,118203,24124,94286,121092,269397,894080,214170.8861,0,158699,33316,319181,1164.608182
ID1408,63289,7896,40033,64647,106092,450783,155160.6061,0,63933,15342,136013,2173.679524
GA1507,502352,90214,406808,592170,786165,2637528,145957.6613,98,587222,122081,999194,2294.164783
LA0708,210450,17707,118403,321043,289957,1302553,120806.3291,0,194715,37415,362359,1163.20087
LA0709,210450,17707,118403,321043,289957,1302553,120829.1139,0,194715,37415,362359,1209.621053
VA1310,454579,40361,154937,254085,448210,1427178,247540.3509,753,306080,59813,485501,1768.180435
VA1311,454579,40361,154937,254085,448210,1427178,248069.7368,699,306080,59813,485501,1793.957619
OK1003,145978,16071,105907,193004,233811,981440,74721.95122,3,148815,27610,290413,1160.425217
WV1209,70763,5281,32716,74249,88304,438570,83600,36,64038,10367,97728,1406.1595
TN1403,292983,31489,210698,364536,462875,1772608,122567.8788,0,318959,59500,562037,2017.77381
OK1001,145978,16071,105907,193004,233811,981440,74129.26829,0,148815,27610,290413,1124.700952
WI1111,266840,34140,169111,217244,455671,1583850,170082.6667,5,278814,55368,532787,1322.254545
WI1110,266840,34140,169111,217244,455671,1583850,170512.6667,5,278814,55368,532787,1291.460952
VT1204,28535,2267,8142,12545,38213,83346,203789.7959,7,21879,3768,35447,1488.04
WA1304,400267,79177,223159,307411,712785,2044349,240512.9771,33,473052,130296,816734,1498.702273
TX1509,1631570,213579,995214,2294561,1953257,7404745,179447.8803,508,1400386,411982,2682327,2149.141429
AZ1112,261316,50172,250211,480080,572502,2247681,164186.5385,25,409219,98783,695175,1302.571364
AZ1110,261316,50172,250211,480080,572502,2247681,163664.4231,37,409219,98783,695175,1291.460952
AZ1111,261316,50172,250211,480080,572502,2247681,163564.4231,29,409219,98783,695175,1322.254545
TN0808,251747,31489,210698,364536,462875,1772608,120910.4693,0,318959,59500,562037,1048.620476
TN0809,251747,31489,210698,364536,462875,1772608,120441.8773,0,318959,59500,562037,928.2533333
NM1408,95837,11805,47278,140706,163144,596292,198157.6923,6,125976,25463,159764,2173.679524
NM1409,95837,11805,47278,140706,163144,596292,197980.7692,4,125976,25463,159764,2236.772857
TN0804,249112,31489,210698,364536,462875,1772608,122341.1552,0,318959,59500,562037,1052.904091
TN0805,249112,31489,210698,364536,462875,1772608,121993.1408,0,318959,59500,562037,1145.277619
TN0806,249112,31489,210698,364536,462875,1772608,121686.2816,0,318959,59500,562037,1119.838571
TN0807,251747,31489,210698,364536,462875,1772608,121342.5993,0,318959,59500,562037,1013.687273
NM1402,92543,11805,47278,140706,163144,596292,197769.2308,6,125976,25463,159764,1969.8875
TN0801,247120,31489,210698,364536,462875,1772608,123155.2347,0,318959,59500,562037,1037.95619
TN0802,247120,31489,210698,364536,462875,1772608,122950.1805,0,318959,59500,562037,1020.0545
TN0803,247120,31489,210698,364536,462875,1772608,122719.4946,1,318959,59500,562037,989.752
MN1112,284839,51029,211445,165552,575927,1424344,177605.9211,2,339362,69759,654448,1302.571364
KY1302,181100,17123,88989,188031,230305,900644,126420.2381,9,170704,24269,244229,1492.3655
NM1010,88760,11805,47278,140706,163144,596292,215503.8462,10,125976,25463,159764,1252.45381
ME1409,55691,3711,16857,26895,73828,195579,43900,4,42151,5545,71976,2236.772857
DE1407,66433,1741,10366,17740,26182,101897,192788.4615,1,19116,2699,28117,2173.153913
CT0911,235570,38857,164322,209843,444039,1096256,300343.8889,3,350664,62435,440395,1046.013333
CT0910,235570,38857,164322,209843,444039,1096256,300925.5556,3,350664,62435,440395,1033.439545
CT0912,235570,38857,164322,209843,444039,1096256,301112.7778,3,350664,62435,440395,1102.988261
VA1501,471510,40361,154937,254085,448210,1427178,254255.2632,1332,306080,59813,485501,2305.4725
GA1509,502352,90214,406808,592170,786165,2637528,148064.9194,174,587222,122081,999194,2149.141429
ME1410,56654,3711,16857,26895,73828,195579,42900,3,42151,5545,71976,2128.036957
ME1411,56654,3711,16857,26895,73828,195579,42100,6,42151,5545,71976,2316.798947
ME1412,56654,3711,16857,26895,73828,195579,41600,5,42151,5545,71976,2376.958182
KS1112,139335,9559,52090,94181,144028,550554,155307.6923,9,92424,15708,160676,1302.571364
VT1312,28896,2267,8142,12545,38213,83346,203870.1923,2,21879,3768,35447,1853.153636
VA1507,484873,40361,154937,254085,448210,1427178,257395.1754,1148,306080,59813,485501,2294.164783
PA1310,670757,117890,532337,752273,1327043,4654541,163326.7343,107,982941,187954,1518031,1768.180435
VT1311,28896,2267,8142,12545,38213,83346,204142.3077,3,21879,3768,35447,1793.957619
VT1207,28323,2267,8142,12545,38213,83346,202567.3469,4,21879,3768,35447,1316.863182
TN1310,292016,31489,210698,364536,462875,1772608,121356.6667,11,318959,59500,562037,1768.180435
ID0908,53742,7896,40033,64647,106092,450783,173637.931,0,63933,15342,136013,956.3895238
ID0909,53742,7896,40033,64647,106092,450783,173258.6207,0,63933,15342,136013,1007.910909
KS1412,151126,9559,52090,94181,144028,550554,159228.8462,11,92424,15708,160676,2376.958182
VT1310,28896,2267,8142,12545,38213,83346,203586.5385,6,21879,3768,35447,1768.180435
LA1112,240164,17707,118403,321043,289957,1302553,198102.7972,5,194715,37415,362359,1302.571364
LA1411,245702,17707,118403,321043,289957,1302553,197853.9474,7,194715,37415,362359,2316.798947
LA1110,240164,17707,118403,321043,289957,1302553,198513.2867,0,194715,37415,362359,1291.460952
NH1110,68167,9861,36849,39161,95408,284136,204755.3191,3,66239,16945,113986,1291.460952
ID0901,54692,7896,40033,64647,106092,450783,179772.4138,0,63933,15342,136013,634.112
ID0902,54692,7896,40033,64647,106092,450783,179341.3793,0,63933,15342,136013,631.5452632
ID0903,54692,7896,40033,64647,106092,450783,178475.8621,0,63933,15342,136013,648.3013636
ID0904,53254,7896,40033,64647,106092,450783,177303.4483,0,63933,15342,136013,759.6938095
ID0905,53254,7896,40033,64647,106092,450783,175886.2069,0,63933,15342,136013,803.4790476
ID0906,53254,7896,40033,64647,106092,450783,174393.1034,0,63933,15342,136013,851.685
ID0907,53742,7896,40033,64647,106092,450783,173775.8621,0,63933,15342,136013,888.4069565
WI1203,269872,34140,169111,217244,455671,1583850,168606.8852,4,278814,55368,532787,1514.741818
WI1202,269872,34140,169111,217244,455671,1583850,168914.0984,4,278814,55368,532787,1488.279524
WI1201,269872,34140,169111,217244,455671,1583850,169141.9672,4,278814,55368,532787,1375.101818
NH1112,68167,9861,36849,39161,95408,284136,203973.4043,2,66239,16945,113986,1302.571364
WI1207,273333,34140,169111,217244,455671,1583850,168177.7049,5,278814,55368,532787,1316.863182
KY1204,178184,17123,88989,188031,230305,900644,126753.012,3,170704,24269,244229,1488.04
WI1205,273553,34140,169111,217244,455671,1583850,168466.8852,10,278814,55368,532787,1373.113043
WI1204,273553,34140,169111,217244,455671,1583850,168477.7049,5,278814,55368,532787,1488.04
TN1408,301287,31489,210698,364536,462875,1772608,124110,4,318959,59500,562037,2173.679524
CO1206,272522,64314,246366,261182,625267,1553114,227129.878,34,428733,98610,732144,1321.774286
WI1208,273333,34140,169111,217244,455671,1583850,168098.366,6,278814,55368,532787,1400.080435
NE1304,106293,11818,68725,79248,157845,532408,132105,30,97195,13623,190735,1498.702273
VT1201,28023,2267,8142,12545,38213,83346,206567.0103,6,21879,3768,35447,1375.101818
KY1512,196985,17123,88989,188031,230305,900644,135740.4762,30,170704,24269,244229,2341.770435
PA1210,640709,117890,532337,752273,1327043,4654541,159319.3057,139,982941,187954,1518031,1351.608696
WV1205,71798,5281,32716,74249,88304,438570,83475,34,64038,10367,97728,1373.113043
KY0909,155890,17123,88989,188031,230305,900644,131000,1,170704,24269,244229,1007.910909
KY0908,155890,17123,88989,188031,230305,900644,131260.8108,1,170704,24269,244229,956.3895238
KY0907,155890,17123,88989,188031,230305,900644,136703.2787,1,170704,24269,244229,888.4069565
KY0906,154026,17123,88989,188031,230305,900644,136713.1148,2,170704,24269,244229,851.685
KY0905,154026,17123,88989,188031,230305,900644,136662.2951,1,170704,24269,244229,803.4790476
KY0904,154026,17123,88989,188031,230305,900644,136667.2131,1,170704,24269,244229,759.6938095
KY0903,155397,17123,88989,188031,230305,900644,136554.0984,3,170704,24269,244229,648.3013636
KY0902,155397,17123,88989,188031,230305,900644,136108.1967,2,170704,24269,244229,631.5452632
KY0901,155397,17123,88989,188031,230305,900644,135052.459,1,170704,24269,244229,634.112
MS1412,105102,7264,49573,123203,113598,494474,104742.7536,0,85801,10534,131583,2376.958182
UT1202,127440,24124,94286,121092,269397,894080,196163.2911,1,158699,33316,319181,1488.279524
NE0711,83832,11818,68725,79248,157845,532408,119647.0588,0,97195,13623,190735,1177.790476
NE0710,83832,11818,68725,79248,157845,532408,119864.7059,0,97195,13623,190735,1267.43
NE0712,83832,11818,68725,79248,157845,532408,119341.1765,0,97195,13623,190735,1161.6825
KS1408,149679,9559,52090,94181,144028,550554,158796.1538,13,92424,15708,160676,2173.679524
IL1411,759285,133207,588435,860238,1373386,4098980,185838.8158,87,994081,195089,1573175,2316.798947
IL1410,759285,133207,588435,860238,1373386,4098980,185837.2807,106,994081,195089,1573175,2128.036957
IL1412,759285,133207,588435,860238,1373386,4098980,185871.2719,78,994081,195089,1573175,2376.958182
IA1407,171264,16173,88518,114251,225315,822850,135895.9184,17,134345,25011,266296,2173.153913
IA1406,170340,16173,88518,114251,225315,822850,135367.3469,3,134345,25011,266296,2116.38619
IA1405,170340,16173,88518,114251,225315,822850,134961.2245,1,134345,25011,266296,1996.925455
IA1404,170340,16173,88518,114251,225315,822850,134877.551,1,134345,25011,266296,1979.983182
IA1403,165547,16173,88518,114251,225315,822850,134953.0612,7,134345,25011,266296,2017.77381
IA1402,165547,16173,88518,114251,225315,822850,134757.1429,2,134345,25011,266296,1969.8875
IA1401,165547,16173,88518,114251,225315,822850,134771.4286,2,134345,25011,266296,1909.858696
WV1111,72463,5281,32716,74249,88304,438570,85050,34,64038,10367,97728,1322.254545
NE1306,106293,11818,68725,79248,157845,532408,132345,27,97195,13623,190735,1559.56
KS1405,146391,9559,52090,94181,144028,550554,156926.9231,4,92424,15708,160676,1996.925455
IA1409,171264,16173,88518,114251,225315,822850,136559.1837,17,134345,25011,266296,2236.772857
IA1408,171264,16173,88518,114251,225315,822850,136316.3265,9,134345,25011,266296,2173.679524
AL1511,201185,24306,131668,221843,264527,1051898,130895.4545,31,201930,45492,335456,2342.723
VT1203,28023,2267,8142,12545,38213,83346,204875.5102,5,21879,3768,35447,1514.741818
PA1311,670757,117890,532337,752273,1327043,4654541,163509.4755,74,982941,187954,1518031,1793.957619
MO0811,256743,55801,276025,329212,610899,2009838,167459.3333,1,438090,73200,715346,617.03
MO0810,256743,55801,276025,329212,610899,2009838,167773.3333,0,438090,73200,715346,709.5347826
MO0812,256743,55801,276025,329212,610899,2009838,167061.3333,0,438090,73200,715346,617.5922727
SC1106,170826,21212,141526,233133,319810,1149942,120302.3622,135,219133,44467,382528,1367.319091
WV1407,75236,5281,32716,74249,88304,438570,82243.75,15,64038,10367,97728,2173.153913
ID1202,57285,7896,40033,64647,106092,450783,134653.125,0,63933,15342,136013,1488.279524
SC1107,170806,21212,141526,233133,319810,1149942,119870.8661,102,219133,44467,382528,1383.293333
SC1407,192720,21212,141526,233133,319810,1149942,119485.9375,130,219133,44467,382528,2173.153913
VA1110,436107,40361,154937,254085,448210,1427178,231541.6667,595,306080,59813,485501,1291.460952
SC1405,190366,21212,141526,233133,319810,1149942,118708.5938,143,219133,44467,382528,1996.925455
ID1203,57285,7896,40033,64647,106092,450783,134403.125,0,63933,15342,136013,1514.741818
SC1403,185665,21212,141526,233133,319810,1149942,117657.8125,135,219133,44467,382528,2017.77381
SC1104,170826,21212,141526,233133,319810,1149942,120849.6063,54,219133,44467,382528,1458.685714
SC1401,185665,21212,141526,233133,319810,1149942,117322.6563,105,219133,44467,382528,1909.858696
VA1111,436107,40361,154937,254085,448210,1427178,231452.193,573,306080,59813,485501,1322.254545
NH1304,68141,9861,36849,39161,95408,284136,205484.2105,0,66239,16945,113986,1498.702273
NM1310,92108,11805,47278,140706,163144,596292,197465.3846,1,125976,25463,159764,1768.180435
FL0812,732730,145537,890486,1435116,1778607,7436207,213417.0385,19,1275533,282798,2264803,617.5922727
FL0811,732730,145537,890486,1435116,1778607,7436207,216905.2738,14,1275533,282798,2264803,617.03
FL0810,732730,145537,890486,1435116,1778607,7436207,222059.2292,11,1275533,282798,2264803,709.5347826
AK0712,51298,2697,15776,19652,49903,190541,257275,0,32362,6993,57302,1161.6825
